0.052702，0.136248，0.25924,0.042888，0.133189，0.261917,0.046202，0.128855，0.264976
0.037535，0.14313，0.257329,0.033202，0.141856，0.258985,0.042888，0.133189，0.261917
0.033202，0.141856，0.258985,0.037535，0.14313，0.257329,0.026956，0.147081，0.259623
0.042888，0.133189，0.261917,0.052702，0.136248，0.25924,0.037535，0.14313，0.257329
0.037535，0.14313，0.257329,0.028741，0.160336，0.249299,0.025427，0.153581，0.256819
0.026956，0.147081，0.259623,0.037535，0.14313，0.257329,0.025427，0.153581，0.256819
0.026956，0.147081，0.259623,0.031094，0.137179，0.262741,0.033202，0.141856，0.258985
0.042888，0.133189，0.261917,0.033202，0.141856，0.258985,0.031094，0.137179，0.262741
0.078575，0.166199，0.242417,0.083163，0.134973，0.257711,0.101644，0.159062，0.245858
0.055124，0.143385，0.255672,0.052702，0.136248，0.25924,0.067869，0.141728，0.255544
0.067869，0.141728，0.255544,0.083163，0.134973，0.257711,0.078575，0.166199，0.242417
0.035496，0.166964，0.243946,0.028741，0.160336，0.249299,0.055124，0.143385，0.255672
0.055124，0.143385，0.255672,0.028741，0.160336，0.249299,0.037535，0.14313，0.257329
0.052702，0.136248，0.25924,0.055124，0.143385，0.255672,0.037535，0.14313，0.257329
0.145488，0.163013，0.238975,0.131468，0.160719，0.243946,0.143831，0.157533，0.243309
0.131468，0.160719，0.243946,0.140008，0.156131，0.245858,0.143831，0.157533，0.243309
0.144341，0.174866，0.232093,0.147018，0.176013，0.228779,0.14141，0.180219，0.229671
0.147018，0.176013，0.228779,0.144341，0.174866，0.232093,0.149057，0.168876，0.230308
0.145233，0.180856，0.22725,0.14141，0.180219，0.229671,0.147018，0.176013，0.228779
0.145233，0.180856，0.22725,0.137713，0.185572，0.226357,0.14141，0.180219，0.229671
0.143321，0.168876，0.237063,0.138861，0.168111，0.238975,0.145488，0.163013，0.238975
0.145488，0.163013，0.238975,0.148292，0.163523，0.235534,0.143321，0.168876，0.237063
0.148292，0.163523，0.235534,0.149057，0.168876，0.230308,0.143321，0.168876，0.237063
0.149057，0.168876，0.230308,0.144341，0.174866，0.232093,0.143321，0.168876，0.237063
0.138861，0.168111，0.238975,0.131468，0.160719，0.243946,0.145488，0.163013，0.238975
0.142812，0.192072，0.219347,0.138606，0.191308，0.221259,0.145616，0.187229，0.221769
0.138606，0.191308，0.221259,0.137713，0.185572，0.226357,0.145616，0.187229，0.221769
0.142812，0.192072，0.219347,0.134782，0.195514，0.217818,0.138606，0.191308，0.221259
-0.026574，0.246495，0.143003,-0.015486，0.253887，0.109483,-0.035878，0.25274，0.114963
-0.005799，0.250446，0.130257,-0.015486，0.253887，0.109483,-0.026574，0.246495，0.143003
-0.002103，0.253505，0.115473,-0.015486，0.253887，0.109483,-0.005799，0.250446，0.130257
-0.015486，0.253887，0.109483,-0.002103，0.253505，0.115473,-0.001721，0.255544，0.097884
-0.015486，0.253887，0.109483,-0.001721，0.255544，0.097884,-0.013446，0.255289，0.084247
-0.027976，0.254525，0.096737,-0.026956，0.25478，0.078384,-0.038555，0.254525，0.094061
-0.027976，0.254525，0.096737,-0.038555，0.254525，0.094061,-0.035878，0.25274，0.114963
-0.035751，0.253887，0.068188,-0.038555，0.254525，0.094061,-0.026956，0.25478，0.078384
-0.053212，0.25427，0.077237,-0.038555，0.254525，0.094061,-0.035751，0.253887，0.068188
-0.054359，0.25274，0.113179,-0.038555，0.254525，0.094061,-0.053212，0.25427，0.077237
-0.038555，0.254525，0.094061,-0.054359，0.25274，0.113179,-0.035878，0.25274，0.114963
-0.027976，0.254525，0.096737,-0.035878，0.25274，0.114963,-0.015486，0.253887，0.109483
-0.027976，0.254525，0.096737,-0.015486，0.253887，0.109483,-0.013446，0.255289，0.084247
-0.026956，0.25478，0.078384,-0.027976，0.254525，0.096737,-0.013446，0.255289，0.084247
-0.05882，0.249426，0.130257,-0.055124，0.242671，0.152434,-0.051045，0.249172，0.131532
-0.051045，0.249172，0.131532,-0.054359，0.25274，0.113179,-0.05882，0.249426，0.130257
-0.055124，0.242671，0.152434,-0.026574，0.246495，0.143003,-0.051045，0.249172，0.131532
-0.051045，0.249172，0.131532,-0.026574，0.246495，0.143003,-0.035878，0.25274，0.114963
-0.054359，0.25274，0.113179,-0.051045，0.249172，0.131532,-0.035878，0.25274，0.114963
-0.054359，0.25274，0.113179,-0.067869，0.253378，0.107188,-0.05882，0.249426，0.130257
-0.080742，0.252485，0.112287,-0.05882，0.249426，0.130257,-0.067869，0.253378，0.107188
-0.138988，0.215014，0.199465,-0.131596，0.223171，0.189014,-0.141775，0.220242，0.19094
-0.14638，0.215779，0.191563,-0.138988，0.215014，0.199465,-0.141775，0.220242，0.19094
-0.130321，0.216798，0.198063,-0.131596，0.223171，0.189014,-0.138988，0.215014，0.199465
-0.142429，0.211445，0.201759,-0.138988，0.215014，0.199465,-0.14638，0.215779，0.191563
-0.141155，0.208386，0.206475,-0.143576，0.205455，0.208132,-0.135802，0.203543，0.21323
-0.143576，0.205455，0.208132,-0.148292，0.19921，0.205328,-0.147018，0.19921，0.210171
-0.147018，0.19921，0.210171,-0.141919，0.203033，0.21221,-0.143576，0.205455，0.208132
-0.135802，0.203543，0.21323,-0.143576，0.205455，0.208132,-0.141919，0.203033，0.21221
-0.102409，0.217436，0.19768,-0.099987，0.205455，0.211955,-0.090046，0.216798，0.198827
-0.102409，0.217436，0.19768,-0.090046，0.216798，0.198827,-0.096546，0.2247，0.187484
-0.080487，0.222279，0.19118,-0.090046，0.216798，0.198827,-0.072712，0.206347，0.212337
-0.080487，0.222279，0.19118,-0.096546，0.2247，0.187484,-0.090046，0.216798，0.198827
-0.096546，0.2247，0.187484,-0.114135，0.23171，0.175249,-0.102409，0.217436，0.19768
-0.102409，0.217436，0.19768,-0.114135，0.23171，0.175249,-0.127517，0.228397，0.180856
-0.131596，0.223171，0.189014,-0.102409，0.217436，0.19768,-0.127517，0.228397，0.180856
-0.130321，0.216798，0.198063,-0.102409，0.217436，0.19768,-0.131596，0.223171，0.189014
-0.126243，0.210553，0.205582,-0.136057，0.212847，0.202524,-0.135802，0.203543，0.21323
-0.130321，0.216798，0.198063,-0.136057，0.212847，0.202524,-0.126243，0.210553，0.205582
-0.126243，0.210553，0.205582,-0.135802，0.203543，0.21323,-0.104703，0.196406，0.221004
-0.099987，0.205455，0.211955,-0.126243，0.210553，0.205582,-0.104703，0.196406，0.221004
-0.126243，0.210553，0.205582,-0.099987，0.205455，0.211955,-0.102409，0.217436，0.19768
-0.130321，0.216798，0.198063,-0.126243，0.210553，0.205582,-0.102409，0.217436，0.19768
-0.136057，0.212847，0.202524,-0.130321，0.216798，0.198063,-0.138988，0.215014，0.199465
-0.142429，0.211445，0.201759,-0.136057，0.212847，0.202524,-0.138988，0.215014，0.199465
-0.136057，0.212847，0.202524,-0.142429，0.211445，0.201759,-0.141155，0.208386，0.206475
-0.136057，0.212847，0.202524,-0.141155，0.208386，0.206475,-0.135802，0.203543，0.21323
-0.094379，0.189651，0.229161,-0.104703，0.196406，0.221004,-0.098713，0.186082，0.232348
-0.083418，0.191308，0.232985,-0.094379，0.189651，0.229161,-0.087752，0.186592，0.238848
-0.098713，0.186082，0.232348,-0.104703，0.196406，0.221004,-0.105085，0.184935，0.231838
-0.098713，0.186082，0.232348,-0.105085，0.184935，0.231838,-0.102409，0.179454，0.241397
-0.098713，0.186082，0.232348,-0.092787，0.183665，0.243541,-0.094379，0.189651，0.229161
-0.094379，0.189651，0.229161,-0.092787，0.183665，0.243541,-0.087752，0.186592，0.238848
-0.092787，0.183665，0.243541,-0.098713，0.186082，0.232348,-0.102409，0.179454，0.241397
-0.08584，0.196788，0.222406,-0.090173，0.193347，0.225975,-0.083418，0.191308，0.232985
-0.090173，0.193347，0.225975,-0.08584，0.196788，0.222406,-0.099987，0.205455，0.211955
-0.078703，0.195641，0.22725,-0.08584，0.196788，0.222406,-0.083418，0.191308，0.232985
-0.099987，0.205455，0.211955,-0.104703，0.196406，0.221004,-0.090173，0.193347，0.225975
-0.090173，0.193347，0.225975,-0.104703，0.196406，0.221004,-0.094379，0.189651，0.229161
-0.090173，0.193347，0.225975,-0.094379，0.189651，0.229161,-0.083418，0.191308，0.232985
-0.117576，0.177288，0.311496,-0.118468，0.190288，0.317104,-0.107762，0.176778，0.311369
-0.113899，0.170122，0.299563,-0.117576，0.177288，0.311496,-0.105723，0.173719，0.307673
-0.105723，0.173719，0.307673,-0.100115，0.177543，0.310859,-0.098203，0.174739，0.307418
-0.091066，0.17767，0.310732,-0.098203，0.174739，0.307418,-0.100115，0.177543，0.310859
-0.098203，0.174739，0.307418,-0.091066，0.17767，0.310732,-0.09833，0.172445，0.298751
-0.117576，0.177288，0.311496,-0.107762，0.176778，0.311369,-0.105723，0.173719，0.307673
-0.100115，0.177543，0.310859,-0.105723，0.173719，0.307673,-0.107762，0.176778，0.311369
-0.10687，0.169768，0.290466,-0.113899，0.170122，0.299563,-0.105595，0.170915，0.299261
-0.105595，0.170915，0.299261,-0.113899，0.170122，0.299563,-0.105723，0.173719，0.307673
-0.09833，0.172445，0.298751,-0.10687，0.169768，0.290466,-0.105595，0.170915，0.299261
-0.09833，0.172445，0.298751,-0.085585，0.171043，0.280525,-0.10687，0.169768，0.290466
-0.10687，0.169768，0.290466,-0.085585，0.171043，0.280525,-0.109291，0.169258，0.28129
-0.098203，0.174739，0.307418,-0.105595，0.170915，0.299261,-0.105723，0.173719，0.307673
-0.09833，0.172445，0.298751,-0.105595，0.170915，0.299261,-0.098203，0.174739，0.307418
-0.009878，0.234642，0.002677,-0.012044，0.221259，-0.018991,-0.017652，0.234005，0.001529
-0.017525，0.243054，0.022304,-0.009878，0.234642，0.002677,-0.017652，0.234005，0.001529
-0.012044，0.221259，-0.018991,-0.032055，0.22024，-0.019755,-0.017652，0.234005，0.001529
-0.017652，0.234005，0.001529,-0.032055，0.22024，-0.019755,-0.039957，0.235024，0.004461
-0.017525，0.243054，0.022304,-0.017652，0.234005，0.001529,-0.039957，0.235024，0.004461
-0.009878，0.234642，0.002677,-0.017525，0.243054，0.022304,0.005289，0.23923，0.011471
0.007966，0.226485，-0.011343,-0.012044，0.221259，-0.018991,-0.009878，0.234642，0.002677
-0.082016，0.250064，0.048432,-0.074879，0.243181，0.024089,-0.08533，0.241907，0.021157
-0.074879，0.243181，0.024089,-0.082016，0.250064，0.048432,-0.062643，0.247515，0.037599
-0.08533，0.241907，0.021157,-0.07934，0.234132，0.003441,-0.104703，0.235789，0.00752
-0.08533，0.241907，0.021157,-0.104703，0.235789，0.00752,-0.098203，0.243691，0.026255
-0.098203，0.243691，0.026255,-0.082016，0.250064，0.048432,-0.08533，0.241907，0.021157
-0.139243，0.247387，0.043334,-0.136311，0.246877，0.038746,-0.147145，0.242417，0.040148
-0.118213，0.24726，0.037854,-0.127772，0.247387，0.038618,-0.113625，0.252868，0.063854
-0.118213，0.24726，0.037854,-0.117066，0.243181，0.024598,-0.127772，0.247387，0.038618
-0.118213，0.24726，0.037854,-0.113625，0.252868，0.063854,-0.100242，0.250828，0.052383
-0.118213，0.24726，0.037854,-0.100242，0.250828，0.052383,-0.098203，0.243691，0.026255
-0.118213，0.24726，0.037854,-0.098203，0.243691，0.026255,-0.117066，0.243181，0.024598
-0.117066，0.243181，0.024598,-0.130449，0.244711，0.030206,-0.127772，0.247387，0.038618
-0.127772，0.247387，0.038618,-0.130449，0.244711，0.030206,-0.136311，0.246877，0.038746
-0.136311，0.246877，0.038746,-0.139243，0.247387，0.043334,-0.127772，0.247387，0.038618
-0.139243，0.247387，0.043334,-0.138861，0.248407，0.047668,-0.127772，0.247387，0.038618
-0.138861，0.248407，0.047668,-0.135674，0.249936，0.051746,-0.127772，0.247387，0.038618
-0.113625，0.252868，0.063854,-0.127772，0.247387，0.038618,-0.135674，0.249936，0.051746
0.018545，0.252868，0.053785,0.007601，0.256119，0.059901,0.01829，0.254397，0.06258
0.010005，0.256564，0.067295,0.01829，0.254397，0.06258,0.007601，0.256119，0.059901
0.01829，0.254397，0.06258,0.033966，0.253378，0.067423,0.018545，0.252868，0.053785
0.012172，0.257074，0.07558,0.01829，0.254397，0.06258,0.010005，0.256564，0.067295
0.033966，0.253378，0.067423,0.01829，0.254397，0.06258,0.012172，0.257074，0.07558
0.018545，0.252868，0.053785,0.033966，0.253378，0.067423,0.02479，0.24777，0.036707
0.014593，0.251976，0.044864,0.018545，0.252868，0.053785,0.02479，0.24777，0.036707
0.014593，0.251976，0.044864,0.007962，0.254822，0.051598,0.018545，0.252868，0.053785
0.007962，0.254822，0.051598,0.007601，0.256119，0.059901,0.018545，0.252868，0.053785
0.148989，0.242345，0.056263,0.145233，0.245348，0.054295,0.144892，0.247254，0.063139
0.139019，0.247814，0.055401,0.144892，0.247254，0.063139,0.145233，0.245348，0.054295
-0.147018，0.185062，0.026638,-0.145488，0.185445，0.031354,-0.148037，0.191053，0.02855
-0.145488，0.185445，0.031354,-0.147018，0.185062，0.026638,-0.141792，0.181111，0.027657
-0.147018，0.185062，0.026638,-0.148037，0.191053，0.02855,-0.148292，0.186847，0.016441
-0.145488，0.185445，0.031354,-0.141792，0.181111，0.027657,-0.143067，0.18519，0.03505
-0.147527，0.191053，0.03403,-0.148037，0.191053，0.02855,-0.145488，0.185445，0.031354
-0.145488，0.185445，0.031354,-0.143067，0.18519，0.03505,-0.147527，0.191053，0.03403
-0.146763，0.189523，0.038618,-0.147527，0.191053，0.03403,-0.143067，0.18519，0.03505
-0.147018，0.192837，0.045118,-0.146246，0.192545，0.050215,-0.148292，0.200357，0.04703
-0.148292，0.200357，0.04703,-0.146246，0.192545，0.050215,-0.147145，0.196661，0.057482
-0.148292，0.204818，0.059266,-0.148292，0.200357，0.04703,-0.147145，0.196661，0.057482
-0.146508，0.195769，0.061942,-0.148292，0.204818，0.059266,-0.147145，0.196661，0.057482
-0.148037，0.201376，0.082462,-0.143626，0.195579，0.079641,-0.147272，0.199592，0.087688
-0.147272，0.199592，0.087688,-0.143626，0.195579，0.079641,-0.145361，0.196278，0.0896
-0.148165，0.203416，0.094443,-0.147272，0.199592，0.087688,-0.146508，0.19768，0.092404
-0.145361，0.196278，0.0896,-0.146508，0.19768，0.092404,-0.147272，0.199592，0.087688
-0.145361，0.196278，0.0896,-0.139753，0.193219，0.091766,-0.146508，0.19768，0.092404
-0.145085，0.195799，0.096793,-0.146508，0.19768，0.092404,-0.139753，0.193219，0.091766
-0.146508，0.19768，0.092404,-0.145085，0.195799，0.096793,-0.148165，0.203416，0.094443
-0.148037，0.210298，0.077492,-0.148037，0.201376，0.082462,-0.148037，0.214759，0.083737
-0.148037，0.214759，0.083737,-0.148037，0.201376，0.082462,-0.147272，0.199592，0.087688
-0.148165，0.203416，0.094443,-0.148037，0.214759，0.083737,-0.147272，0.199592，0.087688
-0.148037，0.245348，0.08106,-0.148037，0.244583，0.086923,-0.144723，0.250574，0.084374
-0.146253，0.248534，0.079913,-0.148037，0.245348，0.08106,-0.144723，0.250574，0.084374
-0.148037，0.245348，0.08106,-0.14842，0.243181，0.075198,-0.14842，0.236936，0.080296
-0.146253，0.248534，0.079913,-0.14842，0.243181，0.075198,-0.148037，0.245348，0.08106
-0.14842，0.243181，0.075198,-0.146253，0.248534，0.079913,-0.145488，0.249172，0.073286
-0.145488，0.249172，0.073286,-0.147145，0.247515，0.068697,-0.14842，0.243181，0.075198
-0.148037，0.245348，0.08106,-0.14842，0.236936，0.080296,-0.148037，0.244583，0.086923
-0.147527，0.191053，0.03403,-0.148037，0.195259，0.04053,-0.148165，0.196406，0.034922
-0.148037，0.195259，0.04053,-0.147527，0.191053，0.03403,-0.146763，0.189523，0.038618
-0.146763，0.189523，0.038618,-0.147018，0.192837，0.045118,-0.148037，0.195259，0.04053
-0.148292，0.200357，0.04703,-0.148037，0.195259，0.04053,-0.147018，0.192837，0.045118
-0.148165，0.196406，0.034922,-0.148165，0.217818，0.025491,-0.148037，0.191053，0.02855
-0.147527，0.191053，0.03403,-0.148165，0.196406，0.034922,-0.148037，0.191053，0.02855
-0.148547，0.231201，0.02702,-0.148037，0.215651，0.036834,-0.14842，0.235789，0.033648
-0.148165，0.217818，0.025491,-0.148037，0.215651，0.036834,-0.148547，0.231201，0.02702
-0.148037，0.215651，0.036834,-0.148165，0.217818，0.025491,-0.148165，0.196406，0.034922
-0.148165，0.196406，0.034922,-0.148037，0.195259，0.04053,-0.148037，0.215651，0.036834
-0.148037，0.195259，0.04053,-0.148292，0.200357，0.04703,-0.148037，0.215651，0.036834
-0.148292，0.200357，0.04703,-0.148292，0.204818，0.059266,-0.148037，0.215651，0.036834
-0.074879，0.243181，0.024089,-0.062643，0.247515，0.037599,-0.065447，0.23974，0.015677
-0.062643，0.247515，0.037599,-0.047222，0.247387，0.036324,-0.065447，0.23974，0.015677
-0.142812，0.237318，0.016951,-0.147272，0.232985，0.014785,-0.147527，0.235152，0.021157
-0.147272，0.232985，0.014785,-0.148165，0.217818，0.025491,-0.147527，0.235152，0.021157
-0.14791，0.228269，0.009432,-0.148165，0.217818，0.025491,-0.147272，0.232985，0.014785
-0.147527，0.235152，0.021157,-0.148165，0.217818，0.025491,-0.148547，0.231201，0.02702
-0.147145，0.238593，0.026638,-0.147527，0.235152，0.021157,-0.148547，0.231201，0.02702
-0.147145，0.238593，0.026638,-0.142812，0.237318，0.016951,-0.147527，0.235152，0.021157
-0.14791，0.228269，0.009432,-0.144214，0.234769，0.012235,-0.144086，0.231456，0.00599
-0.144086，0.231456，0.00599,-0.146253，0.22725，0.001784,-0.14791，0.228269，0.009432
-0.144214，0.234769，0.012235,-0.14791，0.228269，0.009432,-0.147272，0.232985，0.014785
-0.147272，0.232985，0.014785,-0.142812，0.237318，0.016951,-0.144214，0.234769，0.012235
-0.133635，0.225338，-0.009941,-0.141155，0.224191，-0.009177,-0.139625，0.227632，-0.004333
-0.144086，0.231456，0.00599,-0.139625，0.227632，-0.004333,-0.146253，0.22725，0.001784
-0.133635，0.225338，-0.009941,-0.139625，0.227632，-0.004333,-0.130321，0.231328，-0.00051
-0.133635，0.225338，-0.009941,-0.140035，0.216871，-0.019904,-0.141155，0.224191，-0.009177
-0.145633，0.22284，-0.006669,-0.139625，0.227632，-0.004333,-0.141155，0.224191，-0.009177
-0.139625，0.227632，-0.004333,-0.145633，0.22284，-0.006669,-0.146253，0.22725，0.001784
-0.145633，0.22284，-0.006669,-0.141155，0.224191，-0.009177,-0.140035，0.216871，-0.019904
-0.136184，0.233367，0.004716,-0.136439，0.236809，0.011216,-0.117066，0.238083，0.012235
-0.136439，0.236809，0.011216,-0.136184，0.233367，0.004716,-0.144214，0.234769，0.012235
-0.130321，0.231328，-0.00051,-0.136184，0.233367，0.004716,-0.117066，0.238083，0.012235
-0.130321，0.231328，-0.00051,-0.139625，0.227632，-0.004333,-0.136184，0.233367，0.004716
-0.136184，0.233367，0.004716,-0.139625，0.227632，-0.004333,-0.144086，0.231456，0.00599
-0.136184，0.233367，0.004716,-0.144086，0.231456，0.00599,-0.144214，0.234769，0.012235
-0.136439，0.236809，0.011216,-0.144214，0.234769，0.012235,-0.142812，0.237318，0.016951
-0.136439，0.236809，0.011216,-0.142812，0.237318，0.016951,-0.134272，0.241269，0.02154
-0.136439，0.236809，0.011216,-0.134272，0.241269，0.02154,-0.117066，0.238083，0.012235
0.02275，0.219857，-0.020393,0.021731，0.232348，-0.00051,0.04327，0.219093，-0.020138
0.04327，0.219093，-0.020138,0.021731，0.232348，-0.00051,0.048751，0.231583，-0.000127
0.04327，0.219093，-0.020138,0.048751，0.231583，-0.000127,0.069653，0.223298，-0.012745
0.055633，0.214759，-0.025236,0.04327，0.219093，-0.020138,0.069653，0.223298，-0.012745
0.055633，0.214759，-0.025236,0.03881，0.206984，-0.035305,0.04327，0.219093，-0.020138
0.02275，0.219857，-0.020393,-6.4e-05，0.216034，-0.026,0.007966，0.226485，-0.011343
0.007966，0.226485，-0.011343,0.021731，0.232348，-0.00051,0.02275，0.219857，-0.020393
0.144341，0.218583，-0.012745,0.1344，0.21871，-0.015932,0.140517，0.222534，-0.009049
0.144341，0.218583，-0.012745,0.144357，0.212848，-0.02059,0.1344，0.21871，-0.015932
0.116811，0.217436，-0.018608,0.115409，0.229671，0.001147,0.13389，0.226867，-0.002931
0.1344，0.21871，-0.015932,0.13389，0.226867，-0.002931,0.140517，0.222534，-0.009049
0.116811，0.217436，-0.018608,0.13389，0.226867，-0.002931,0.1344，0.21871，-0.015932
0.104448，0.221387，-0.01351,0.116811，0.217436，-0.018608,0.097183，0.217436，-0.019628
0.104448，0.221387，-0.01351,0.115409，0.229671，0.001147,0.116811，0.217436，-0.018608
0.097183，0.217436，-0.019628,0.093487，0.2052，-0.034922,0.088389，0.209534，-0.030206
0.097183，0.217436，-0.019628,0.116811，0.217436，-0.018608,0.093487，0.2052，-0.034922
0.055633，0.214759，-0.025236,0.069653，0.223298，-0.012745,0.088389，0.209534，-0.030206
0.069653，0.223298，-0.012745,0.097183，0.217436，-0.019628,0.088389，0.209534，-0.030206
0.05882，0.200484，-0.041295,0.046457，0.199847，-0.042697,0.055633，0.214759，-0.025236
0.046457，0.199847，-0.042697,0.020839，0.192072，-0.050981,0.03881，0.206984，-0.035305
0.046457，0.199847，-0.042697,0.03881，0.206984，-0.035305,0.055633，0.214759，-0.025236
0.008985，0.257456，0.078639,0.01026，0.257456，0.086286,0.022368，0.255289，0.085521
0.008985，0.257456，0.078639,-0.000828，0.255799，0.079531,0.01026，0.257456，0.086286
0.012172，0.257074，0.07558,0.008985，0.257456，0.078639,0.022368，0.255289，0.085521
0.012172，0.257074，0.07558,0.004907，0.256691，0.074688,0.008985，0.257456，0.078639
0.004907，0.256691，0.074688,-0.000828，0.255799，0.079531,0.008985，0.257456，0.078639
0.01026，0.257456，0.086286,-0.000828，0.255799，0.079531,-0.001721，0.255544，0.097884
-0.001721，0.255544，0.097884,0.011789，0.257201，0.093933,0.01026，0.257456，0.086286
0.011789，0.257201，0.093933,0.022368，0.255289，0.085521,0.01026，0.257456，0.086286
0.123949，0.238975，0.02154,0.110184，0.241779，0.02804,0.132106，0.244966，0.040658
0.139115，0.242034，0.032118,0.123949，0.238975，0.02154,0.132106，0.244966，0.040658
0.110184，0.241779，0.02804,0.110693，0.24573，0.040658,0.132106，0.244966，0.040658
0.097056，0.243564，0.032246,0.110693，0.24573，0.040658,0.110184，0.241779，0.02804
0.065702，0.238338，0.015294,0.072075，0.246877，0.040913,0.084565，0.243946，0.032246
0.084565，0.243946，0.032246,0.072075，0.246877，0.040913,0.078703，0.251083，0.062835
0.086095，0.234897，0.009304,0.102664，0.233112，0.006628,0.104448，0.221387，-0.01351
0.110184，0.241779，0.02804,0.123949，0.238975，0.02154,0.102664，0.233112，0.006628
0.123949，0.238975，0.02154,0.115409，0.229671，0.001147,0.102664，0.233112，0.006628
0.102664，0.233112，0.006628,0.115409，0.229671，0.001147,0.104448，0.221387，-0.01351
0.086095，0.234897，0.009304,0.080105，0.228269，-0.003824,0.07131，0.232985，0.004079
0.069653，0.223298，-0.012745,0.07131，0.232985，0.004079,0.080105，0.228269，-0.003824
0.080105，0.228269，-0.003824,0.086095，0.234897，0.009304,0.104448，0.221387，-0.01351
0.104448，0.221387，-0.01351,0.097183，0.217436，-0.019628,0.080105，0.228269，-0.003824
0.080105，0.228269，-0.003824,0.097183，0.217436，-0.019628,0.069653，0.223298，-0.012745
0.048751，0.231583，-0.000127,0.07131，0.232985，0.004079,0.069653，0.223298，-0.012745
0.065702，0.238338，0.015294,0.07131，0.232985，0.004079,0.048751，0.231583，-0.000127
0.065702，0.238338，0.015294,0.086095，0.234897，0.009304,0.07131，0.232985，0.004079
0.146848，0.07008，-0.089237,0.148802，0.079531，-0.084119,0.149312，0.071374，-0.080041
0.148802，0.079531，-0.084119,0.149822，0.085649，-0.073286,0.149312，0.071374，-0.080041
0.148929，0.090619，-0.0831,0.149822，0.085649，-0.073286,0.148802，0.079531，-0.084119
0.009113，0.24624，0.152434,0.012427，0.244583，0.155238,0.019947，0.247132，0.14313
0.012427，0.244583，0.155238,0.009113，0.24624，0.152434,0.007456，0.242671，0.159189
0.009113，0.24624，0.152434,-0.001976，0.24675，0.144277,0.007456，0.242671，0.159189
0.007456，0.242671，0.159189,0.010897，0.241015，0.162121,0.012427，0.244583，0.155238
0.010897，0.241015，0.162121,0.040339，0.236936，0.164542,0.012427，0.244583，0.155238
0.040339，0.236936，0.164542,0.019947，0.247132，0.14313,0.012427，0.244583，0.155238
0.010515，0.256054，0.110885,0.013319，0.255289，0.114326,0.019437，0.254907，0.10311
0.013319，0.255289，0.114326,0.010515，0.256054，0.110885,0.008348，0.255162，0.118532
0.010515，0.256054，0.110885,0.019437，0.254907，0.10311,0.007583，0.256309，0.107571
0.007583，0.256309，0.107571,-0.002103，0.253505，0.115473,0.010515，0.256054，0.110885
0.010515，0.256054，0.110885,-0.002103，0.253505，0.115473,0.008348，0.255162，0.118532
0.014721，0.25274，0.130385,0.008985，0.254525，0.123885,0.009368，0.25376，0.129365
0.008985，0.254525，0.123885,-0.005799，0.250446，0.130257,0.009368，0.25376，0.129365
0.013319，0.255289，0.114326,0.008985，0.254525，0.123885,0.014721，0.25274，0.130385
0.008348，0.255162，0.118532,0.008985，0.254525，0.123885,0.013319，0.255289，0.114326
0.008348，0.255162，0.118532,-0.002103，0.253505，0.115473,0.008985，0.254525，0.123885
-0.002103，0.253505，0.115473,-0.005799，0.250446，0.130257,0.008985，0.254525，0.123885
-0.005799，0.250446，0.130257,-0.000191，0.249299，0.13714,0.009368，0.25376，0.129365
0.009368，0.25376，0.129365,-0.000191，0.249299，0.13714,0.009495，0.252485，0.134973
0.014721，0.25274，0.130385,0.009368，0.25376，0.129365,0.009495，0.252485，0.134973
0.149822，0.243436，0.087178,0.149439，0.244328，0.091639,0.151224，0.236681，0.088963
0.149439，0.244328，0.091639,0.149822，0.243436，0.087178,0.144851，0.248662，0.090492
0.151224，0.236681，0.088963,0.150714，0.242289，0.082845,0.149822，0.243436，0.087178
0.149822，0.243436，0.087178,0.142684，0.249426，0.085521,0.144851，0.248662，0.090492
0.150586，0.241524，0.078384,0.150714，0.242289，0.082845,0.151096，0.234005，0.080423
0.151096，0.234005，0.080423,0.150714，0.242289，0.082845,0.151224，0.236681，0.088963
0.150841，0.198827，0.07609,0.151351，0.202141，0.088963,0.150459，0.194494，0.086541
0.148802，0.191563，0.073413,0.150841，0.198827，0.07609,0.150459，0.194494，0.086541
0.150714，0.195641，0.090747,0.151351，0.202141，0.088963,0.151351，0.201376，0.112414
0.150714，0.195641，0.090747,0.150459，0.194494，0.086541,0.151351，0.202141，0.088963
0.151224，0.230181，0.095335,0.151224，0.236681，0.088963,0.151351，0.238083，0.093168
0.150586，0.225975，0.110247,0.151351，0.201376，0.112414,0.151224，0.230181，0.095335
0.151351，0.201376，0.112414,0.151351，0.202141，0.088963,0.151224，0.230181，0.095335
0.151224，0.230181，0.095335,0.151096，0.234005，0.080423,0.151224，0.236681，0.088963
0.151351，0.238083，0.093168,0.151224，0.236681，0.088963,0.149439，0.244328，0.091639
0.149439，0.244328，0.091639,0.148674，0.245093，0.095973,0.151351，0.238083，0.093168
0.144851，0.248662，0.090492,0.148674，0.245093，0.095973,0.149439，0.244328，0.091639
0.148037，0.245858，0.100433,0.143831，0.249044，0.094953,0.142812，0.249426，0.099414
0.143831，0.249044，0.094953,0.134017，0.250701，0.094571,0.142812，0.249426，0.099414
0.143831，0.249044，0.094953,0.148037，0.245858，0.100433,0.148674，0.245093，0.095973
0.148674，0.245093，0.095973,0.144851，0.248662，0.090492,0.143831，0.249044，0.094953
0.144851，0.248662，0.090492,0.134017，0.250701，0.094571,0.143831，0.249044，0.094953
